acq	digital communications dcai o buys fox unit digital communications associates inc said it agreed with fox technology inc foxt o to buy its fox research inc unit for a cash payment and the assumption of liabilities of around mln dlrs the company said part of the agreement includes payment of up to an additional mln dlrs based on the performance of the unit in the year following the closing the company said the deal is expected to be closed in mid august fox research develops makes and markets local area networks for personal computers reuter 
acq	a h robins qrah to consider rorer offer a h robins co said its board has concluded that the merger proposal submitted by rorer group inc ror merits further consideration at the request of the board rorer has agreed to extend until edt july its deadline for response from a h robins after rorer announced its second bid for the company last thursday analysts forecast that the robins family which holds control of the company would vigourously oppose any merger but the analysts added that robins desire to emerge independent from two years of bankruptcy proceedings may be thwarted by some robins shareholders who perceive a merger as a more expedient way of dealing with the company s dalkon shield related liabilities after a failed first attempt earlier this year rorer s latest merger plan calls for a share swap worth about mln dlrs rorer would also set up two trusts to cover the estimated billion dlrs in liabilities to deal with about claims by women who suffered maladies from the use of the dalkon shield interuterine device reuter 
acq	citicorp cci savings extends california reach citicorp has extended its reach into the california market with citicorp savings acquisition of of sears roebuck s s sears savings bank branches bringing its presences to branches in communities citicorp savings said thrift industry analysts said the move approved by the federal reserve board today is a plus for citicorp and shows its serious intent to penetrate the california market the acquisition mostly extends citicorp s reach into southern california where of the branches are located citicorp savings was predominantly in northern california this marks our first major expansion in california particularly in the south said citicorp savings president edward valencia in a statement thrift industry sources said they do not see a major near term impact on the southern california thrift market but do expect citicorp to be a more aggressive competitor than sears was in that market we do believe they will be a better competitor than sears said james stutz executive vice president of home federal savings and loan association hfd based in san diego banking industry sources said the move is viewed as groundwork to establish citicorp throughout the california market well before the law change that will allow it to operate as a bank in the state they said citicorp is likely to convert the branches to banks at that time in the near term however analysts said with seven billion dlrs in assets citicorp savings is still not a major force in the thrift market against such large california thrifts as home federal great western financial corp gwf h f ahmanson and co ahm golden west financial gwd and great american first savings bank gta reuter 
acq	contel ctc unit sales seen by analysts contel corp s telecommunications equipment unit is the most likely candidate for sale by the atlanta based telecommunications company wall street analysts said executone is at the top of the list said one analyst referring to contel s loss riden telecommunications equipment unit the question is who would take it he added the company forecasting a pct drop in operating earnings over last year said late today that it is reviewing all operations in an effort aimed at maximizing long term stockholder value analysts also said contel s federal systems division which has been hit with several executive defections may also be put on the block contel officials declined to comment on the possibility of selling any operations however the company indicated in a statement that it was closely evaluating the telecommunications and federal systems units reuter 
earn	royal gold and silver corp rgs to six mths net shr profit two cts vs loss two cts net profit vs loss revs mln vs nil note period includes dlr extraordinary gain reuter 
acq	cdc life sciences lsi to stake sold canada development corp cdc to said it agreed to sell its pct interest in cdc life sciences inc to caisse de depot et placement du quebec the provincial pension fund manager and institut merieux a french biological laboratory company for mln dlrs it said the caisse and institut merieux will each buy mln common shares of the company for dlrs a share it said following the transaction the caisse will hold about pct of cdc life sciences canada development said the purchasers do not plan to acquire the remaining publicly held shares reuter 
acq	cyclops cyl holders approve dixons merger dixons group plc said shareholders at a special meeting of cyclops corp approved the previously announced merger of cyclops with dixons under the terms of the merger dixons said the remaining public cyclops shareholders are to receive dlrs a share dixons also said the previously announced sale of cyclops steel and nonresidential construction businesses to a former alleghany corp y subsidiary is expected to be completed june after the sale cyclops will retain its specialty retailing business and change its name to silo inc said dixons reuter 
acq	ste genevieve ups offer for sullivan sum to ste genevieve resources ltd said it increased its cash takeover bid for sullivan mines inc shares to dlrs a share it did not give the original bid the offer is for a minimum five mln common shares and a maximum six mln shares the company said it gave no further details reuter 
grain	u s soviet grain meeting unlikely this summer prospects appear slim for a summer meeting between u s and soviet officials before the two countries enter the final year of their bilateral grains agreement agriculture department officials said the two sides usually try to meet as each new year of the agreeement approaches although the last meeting was delayed up to last february however any delay this year should not endanger the fifth year of the grains agreement that extends through september usda officials said it will be difficult to pull together the people for the meeting during july an aide to usda undersecretary daniel amstutz said since the last meeting was only around four months ago the next talks could still be a couple more months he said there has been grain industry speculation that the usda will offer moscow another wheat subsidy during the next marketing year but usda officials said even if consultations were held soon a subsidy offer would probably not be made i doubt that there would be any subsidy offer this summer or before the next agreement year begins a usda source said citing limited subsidy funds and uncertainties about next year s crops he said there are too many variables now it would be uncharacteristic of us to make an offer now under the nonbinding pact moscow has agreed to purchase a minimum of nine mln tonnes of u s grain per year soviet and u s officials normally meet in the summer before the start of a new agreement year to discuss grain quality shipping logistics and production outlooks reuter 
acq	ge credit says it will buy kraft inc s d and k financial corp 
earn	wall and redekop corp wrk to three mths net shr five cts vs one ct net vs revs mln vs mln note period ended april reuter 
acq	justice opposes quick greyhound trailways merger the justice department said it asked the government to proceed cautiously on a plan allowing the nation s two largest intercity bus companies to merge their operations a move one of the firms said may derail the deal justice s opposition to quick federal approval of a bid by greyhound lines inc to take immediate control trailways corp prompted greyhound to threaten in a brief filed with the interstate commerce commission icc to drop the merger plan greyhound officials told reuters late today the company hoped for icc action on the merger by tomorrow greyhound lines will go forward with the transaction only if it is permitted to assume immediate unconditional control of trailways operations and to integrate them with its operations greyhound said in a filing with the icc the federal regulatory agency which has the final say over mergers of interstate bus companies but justice had said in an earlier filing with the icc that it wanted the agency to move slowly on the plan and to turn down greyhound s request to begin operating trailways immediately the department has just begun to receive relevant information on trailways financial condition and is in the process of assessing the correctness of the company s allegations acting assistant attorney general charles rule said in comments submitted to the icc greyhound announced june that it wanted the icc to let it begin operating trailways immediately while continuing to evaluate the merger for possible antitrust problems greyhound said it would pay mln dlrs for many of trailways terminals buses and garages the two companies said in papers filed with the icc that trailways could collapse in a matter of days they said trailways owed suppliers more than six mln dlrs with another six mln dlrs due june the suppliers they said could force trailways into bankruptcy at any time trailways also owes a consortium of banks mln dlrs and the consortium has threatened to call the loan if trailways fails to pay the interest due june they said reuter 
acq	allied signal ald sells to schlumberger slb allied signal inc and schlumberger ltd jointly announced that schlumberger had acquired allied signal s neptune international unit terms weren t disclosed atlanta ga based neptune which makes water meters and flow measurement equipment had sales last year of mln dlrs reuter 
earn	lennar corp len nd qtr may shr cts vs cts net vs revs mln vs mln six mths shr dlrs vs cts net mln vs revs mln vs mln reuter 
acq	digital dcai o to acquire fox foxt o unit digital communications associates inc dcai o said it has entered into an agreement to acquire substantially all the assets of fox technology inc s fox research inc subsidiary the company said it will assume about mln dlrs of fox liabilities with a provision for a further mln dlrs based on the future financial performance of fox during the one year period following the closing of the deal it said the acquisition is subject to approval by fox shareholders and is expected to close in mid august reuter 
tea	state to control pct of pakistan tea imports pakistan announced a new tea import policy saying pct of imports will in future be made through the state trading corporation of pakistan tcp commerce minister mahbubul haq said in a television broadcast that no more than one third of the remaining pct allocated to the private sector would be permitted to come from any one country the new policy was announced some three months after the government suspended import licences and ordered an inquiry into tea purchase policy traders said the move was designed to put pressure on kenya which provided some pct of pakistan s mln kilo annual tea imports to buy pakistani manufactured goods in exchange liptons and brooke bond two units of britain s unilever plc control pct of pakistan s hard pack tea market traders said haq who is also planning minister was outlining a new three year trade policy from the start of financial on july reuter 
acq	general electric ge to buy kraft kra unit general electric co s ge credit corp said it agreed to buy all of the capital stock of kraft inc s wholly owned subsidiary d and k financial corp terms of the acquisition were not disclosed d and k with assets of more than one billion dlrs is one of the leading u s companies involved in the leasing of fleets of cars according to ge credit jim ahtes a spokesman for ge credit s outside public relations firm manning selvage and lee inc emphasized that the terms of the acquisition had not yet been approved reuter 
acq	iep lifts ultramar and ogelbay norton stakes industrial equity pacific ltd iep the hong kong listed unit of brierley investments ltd brya we said it has lifted its stakes in british oil company ultramar plc umar l and u s firm ogelbay norton co iep told the stock exchange it now holds mln ultramar shares representing pct of the issued capital it holds shares in ogelbay representing pct of the delaware based company no other details were available reuter 
jobs	japan may unemployment record pct pct in april official 
jobs	japan unemployment rises to record pct in may japan s seasonally adjusted unemployment rate rose to a record pct in may the worst level since the government started compiling unemployment statistics in the government s management and coodination agency said the may rate surpassed the previous record of pct marked set in january and april this year it was also up sharply from pct a year earlier unadjusted may unemployment totalled mln people up from mln in april and mln a year earlier an agency official blamed industrial restructuring and the strong yen for the rise in unemployment the seasonally adjusted male unemployment rate in may rose to a record pct surpassing the previous record pct set in july this compares with pct in april and pct a year earlie unadjusted male unemployment totalled mln up from a year earlier the female unemployment rate in may was unchanged from april at a record pct a year ago the rate was pct unadjusted female unemployment rose to the yen s appreciation continued to affect employment in manufacturing industries and the total employed in may fell or pct from a year earlier to mln reuter 
money-fx	miyazawa says g still supports louvre accord japanese finance minister kiichi miyazawa said the group of seven g nations still support the louvre accord to stabilise currencies he also told a news conference following a cabinet meeting that the group of five g and g do not have any plans to meet for talks the finance minister further said that overseas stock market plunges will not lead to a freefall in the tokyo stock market there is no special worry about the stock market in tokyo he added miyazawa said the tokyo stock market should not be gravely affected by the downturns of markets in new york and london because there is a clear sign of an economic recovery in japan and stability of exchange rates asked if the u s had contacted japan after the stock market plunge in new york miyazawa said there was not any contact reuter 
money-fx	miyazawa says baker s remarks were aimed at just reaffirming louvre agreement 
money-fx	baker remarks aimed at confirming accord miyazawa japan s finance minister kiichi miyazawa said that remarks by u s treasury secretary james baker on sunday that some nations were not abiding by the spirit of the louvre accord were just aimed at reaffirming that agreement the agreement to cooperate in stabilising currencies was reached in paris in february this year the finance minister made the remark at a news conference which followed a morning cabinet meeting reuter 
crude	venezuela sees flat oil price despite u s attack world oil prices would remain stable despite the u s attack against iranian oil platforms and growing tension in the gulf venezuelan energy minister arturo hernandez grisanti said on monday he described the situation as extremely tense but said gulf military activity would not significantly affect prices because supply and demand were roughly equal demand for opec crude in the final quarter of was mln barrels per day bpd and the group s members were now pumping above mln bpd he told a news conference hernandez grisanti said the supply demand balance was precarious and prices were in danger of falling from their current average of about dlrs per barrel if overproduction continued three or four members of the nation organisation of petroleum exporting countries were overproducing in an exaggerated manner above their assigned quotas he said opec s overall ceiling is mln bpd reuter 
money-fx	if dollar follows wall street japanese will divest if the dollar goes the way of wall street japanese will finally move out of dollar investments in a serious way japan investment managers say the japanese the dominant foreign investors in u s dollar securities have already sold u s equities but if the dollar falls steeply which did not happen yesterday japanese investors will definitely try to withdraw significant funds from u s shares said akira kawakami deputy manager of nomura investment trust and management co ltd s international investment department an unstable lower dollar would also affect japanese investment in u s bonds japan u s interest rate differentials which currently look wide enough mean nothing in the absence of dollar stability said kawakami u s bonds could benefit due to a gloomy economic picture following the estimated huge losses in stocks by major u s institutional and individual investors he said the effect should be to rule out any u s interest rate rise but most japanese investors in u s bonds are still wiating to see if the dollar really is stable he said the dollar was holding firm at above yen on tuesday morning although japanese investors sold huge amounts of stocks in new york yesterday most are still looking for chances to lighten their u s stock inventories hiromitsu sunada manager of meiji mutual life insurance co s international investment department said their sales helped send wall street stocks down points to the market s biggest percentage drop since investment in u s stocks and bonds is difficult considering the dangers said katsuhiko okiyama deputy general manager and chief adviser of yamaichi securities co ltd s fixed income securities marketing group japanese investment at home could start to pick up once markets have stopped reacting to wall street the managers said the tokyo yen bond market is likely to stabilise in one or two weeks which is what investors have been waiting for the bottom for yen bonds should be around a pct yield for the pct th bond they said the basic background which has supported the stocks and bonds markets has not changed said norio okutsu assistant general manager of nikko securities bond department but new outflows of funds to the u s will be decreasing however this was already evident three months ago he said reuter 
cocoa	asian cocoa producers expand despite critics asian cocoa producers are expanding output despite depressed world prices and they dismiss suggestions in the london market that their cocoa is inferior leading cocoa producers are trying to protect their market from our product said a spokesman for indonesia s directorate general of plantations we re happy about our long term future malaysian growers said they would try to expand sales in asia and the united states if malaysian cocoa was not suitable for european tastes they were responding to comments by london traders that large tonnages of unwanted cocoa beans from malaysia indonesia and papua new guinea png were helping to depress cocoa prices london traders said the asian cocoa was considered unsuitable for western palates because of an acrid odour and a high level of free fatty acids ng siew kee the chairman of malaysia s cocoa growers council said malaysia should expand its sales to asia and the united states if it did not produce a type suitable for western europe a spokesman for the png cocoa industry board said the london market was mistaken if it linked png cocoa with high acid malaysian and indonesian beans when the market is declining buyers seize on anything to talk down prices the spokesman said he said that png could sell whatever cocoa it produces png exported tonnes of cocoa in the cocoa year ending september of which nearly pct was exported to west germany pct to the u s and the rest to the netherlands and britain the indonesia spokesman an agriculture ministry official who wished not to be identified said indonesia had no problem with quality and would continue to expand sales he described criticism of the quality of indonesian beans as trade politics and said jakarta s traditional links with dutch buyers meant it did not have any difficulty with exports indonesia and malaysia asia s two biggest commodity producers are expanding cocoa output and are both outside the international cocoa organization icco officials have said malaysian production is expected to total to tonnes in calendar this is up from tonnes in partly because of the end of a three year drought in sabah the country s largest cocoa growing area production of indonesian cocoa beans tripled to tonnes in calendar from tonnes in output is projected to rise to tonnes in from tonnes this year as young trees mature both malaysia and indonesia are low cost producers and traders said they could last out low prices longer than west african countries according to one kuala lumpur trader world prices would have to fall another ringgit per tonne about stg to make cocoa production in malaysia uneconomic some traders believe the main quality problem is with harvesting and fermentation techniques one trader said malaysian cocoa is virtually indistinguishable from west african output if treated in the same way but this is not possible on the larger malaysian estates reuter 
crude	malaysia advised to raise crude oil output in malaysia s national oil company petronas has advised the government to raise crude oil output to barrels a day bpd in from a current bpd a senior company official said we have the capacity to produce the amount rastam hadi petronas s vice president for upstream sector said the government will announce its decision on friday when it unveils the country s budget malaysia raised output this month to current levels from bpd after reviewing the world oil market in may malaysia cut output to bpd from in response to a call by opec to boost prices reuter 
money-fx	sumita welcomes u s west german joint confirmation of louvre accord 
money-fx	sumita welcomes u s japan agreement on louvre bank of japan governor satoshi sumita said he welcomed monday s u s and west german joint confirmation of their commitment to the louvre accord sumita said in a statement that world stockmarkets were excessively concerned about the economic future the bank of japan will continue to adhere to a system of policy coordination based upon the louvre accord of february he said the accord called for stability in foreign exchange rates exchange rates generally are regaining stability and the economies of industrialised nations are heading for a steady recovery he said reuter 
money-fx	new zealand will continue firm monetary policy the reserve bank of new zealand said there was no evidence to suggest the fall in share prices had affected financial stability and it would maintain its firm monetary policy governor spencer russell said in a statement the central bank did not accept arguments that the battle against inflation should now take a low second priority after the sharemarket s plunge russell said the bank had two statutory responsibilities to implement the government s monetary policy to bring down inflation and to ensure the financial sector s stability unless the bank is directed otherwise the firm monetary policy will continue because it is very much in the national interest that it do so he said and there is yet no evidence available to the bank to suggest that the fall in share prices has affected the stability of the financial sector the barclays share index fell a record points to on tuesday a decline of pct reuter 
money-supply	japan september m plus cd money supply rises pct year on year aug 
cotton	tanzanian cotton threatened by lack of storage about tonnes of harvested raw cotton may be spoiled by rain in tanzania s northern shinyanga region because it is stored in the open or in crude village sheds radio tanzania reported the cotton worth one billion shillings cannot be moved to ginneries in the region because most mill warehouses are full many mills are not working because of a lack of spare parts it added agriculture ministry officials have forecast a cotton harvest of about tonnes down from in reuter 
